phone_e164,phone_pretty,scam_category,total_hits,pdf_count,transcript_count,likely_admin,first_source,first_context
+14172355705,+1 (417) 235-5705,Apple-iCloud-AccountBreached,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 3/19/2021 3/18/2021 4172355705 Apple-iCloud-AccountBreached attachments/69469 310.4(b)(1)(v) https://portal2.t
+17576094116,+1 (757) 609-4116,CCIRR-P1FinancialImpers,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 3/9/2021 3/3/2021 7576094116 CCIRR-P1FinancialImpers attachments/63709 310.4(b)(1)(v) https://portal2.traceb
+18038286161,+1 (803) 828-6161,CCIRR-P1FinancialImpers,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 3/6/2021 3/4/2021 8038286161 CCIRR-P1FinancialImpers attachments/64039 310.4(b)(1)(v) https://portal2.traceb
+19147614182,+1 (914) 761-4182,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 3/3/2021 3/2/2021 9147614182 Utility-30MinDisconnect attachments/63417 310.4(b)(1)(v) https://portal2.traceb
+19143443207,+1 (914) 344-3207,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 3/3/2021 3/2/2021 9143443207 Utility-30MinDisconnect attachments/63418 310.4(b)(1)(v) https://portal2.traceb
+17323086705,+1 (732) 308-6705,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 2/26/2021 2/25/2021 7323086705 Utility-30MinDisconnect attachments/61836 310.4(b)(1)(v) https://portal2.traceb
+15042858495,+1 (504) 285-8495,AutoWarranty-ExtendOrReinst,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 2/26/2021 2/25/2021 5042858495 AutoWarranty-ExtendOrReinst attachments/61845 310.4(b)(1)(v) https://portal2.tr
+15137692110,+1 (513) 769-2110,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 2/25/2021 2/24/2021 5137692110 Utility-30MinDisconnect attachments/61292 310.4(b)(1)(v) https://portal2.traceb
+15135866150,+1 (513) 586-6150,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 2/25/2021 2/24/2021 5135866150 Utility-30MinDisconnect attachments/61293 310.4(b)(1)(v) https://portal2.traceb
+19086845418,+1 (908) 684-5418,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 2/25/2021 2/24/2021 9086845418 Utility-30MinDisconnect attachments/61296 310.4(b)(1)(v) https://portal2.traceb
+18623476930,+1 (862) 347-6930,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 2/24/2021 2/23/2021 8623476930 Utility-30MinDisconnect attachments/60696 310.4(b)(1)(v) https://portal2.traceb
+17038631924,+1 (703) 863-1924,Apple-iCloud-AccountBreached,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 2/20/2021 2/18/2021 7038631924 Apple-iCloud-AccountBreached attachments/58893 310.4(b)(1)(v) https://portal2.t
+13036193296,+1 (303) 619-3296,SSA-CalltheSSA,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 2/11/2021 2/10/2021 3036193296 SSA-CalltheSSA attachments/55586 310.4(b)(1)(v) https://portal2.tracebacks.org/
+12033448337,+1 (203) 344-8337,AutoWarranty-ExtendOrReinst,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 1/25/2021 1/25/2021 2033448337 AutoWarranty-ExtendOrReinst attachments/28848 310.4(b)(1)(v) https://portal2.tr
+14088848130,+1 (408) 884-8130,CCIRR-Various,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 1/20/2021 1/20/2021 4088848130 CCIRR-Various attachments/28549 310.4(b)(1)(v) https://portal2.tracebacks.org/a
+16062123053,+1 (606) 212-3053,Solar-TheSolarProject,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 1/13/2021 1/13/2021 6062123053 Solar-TheSolarProject attachments/28073 310.4(b)(1)(v) https://portal2.tracebac
+13015343888,+1 (301) 534-3888,CCIRR-VisaAlert,1,1,0,no,pdf:pointofnoentry-peerlessceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/public/ 16 C.F.R. 1/7/2021 1/6/2021 3015343888 CCIRR-VisaAlert attachments/27570 310.4(b)(1)(v)
+12297742571,+1 (229) 774-2571,Auto Warranty,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"n https://portal.tracebacks.org/api/public/ 16 C.F.R. Mar 03, 2022 Mar 01, 2022 2297742571 Auto Warranty attachments/727866 § 310.4(b)(1)(v) Internal Revenue Service http"
+19035321060,+1 (903) 532-1060,Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 24, 2022 Feb 21, 2022 9035321060 Imposter attachments/711079 § 310.4(b)(1)(v) Internal Revenue Service https://p"
+13184964212,+1 (318) 496-4212,Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 25, 2022 Feb 22, 2022 3184964212 Imposter attachments/711074 § 310.4(b)(1)(v) Internal Revenue Service https://p"
+13185773988,+1 (318) 577-3988,Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 24, 2022 Feb 22, 2022 3185773988 Imposter attachments/711073 § 310.4(b)(1)(v) Internal Revenue Service https://p"
+13526557483,+1 (352) 655-7483,Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 24, 2022 Feb 21, 2022 3526557483 Imposter attachments/711072 § 310.4(b)(1)(v) Internal Revenue Service https://p"
+12317073387,+1 (231) 707-3387,Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 25, 2022 Feb 21, 2022 2317073387 Imposter attachments/711071 § 310.4(b)(1)(v) https://portal.tracebacks.org/api/"
+19382223655,+1 (938) 222-3655,Amazon Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 18, 2022 Feb 11, 2022 9382223655 Amazon Imposter attachments/701175 § 310.4(b)(1)(v) https://portal.tracebacks.o"
+12709286607,+1 (270) 928-6607,Student Loan Repayment,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 07, 2022 Feb 03, 2022 2709286607 Student Loan Repayment attachments/668574 § 310.4(b)(1)(v) https://portal.trace"
+17087290581,+1 (708) 729-0581,Student Loan Repayment,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 01, 2022 Jan 26, 2022 7087290581 Student Loan Repayment attachments/660776 § 310.4(b)(1)(v) https://portal.trace"
+13527401878,+1 (352) 740-1878,Student Loan Repayment,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 01, 2022 Jan 24, 2022 3527401878 Student Loan Repayment attachments/660772 § 310.4(b)(1)(v) https://portal.trace"
+12102763714,+1 (210) 276-3714,Auto Warranty,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 19, 2022 Jan 17, 2022 2102763714 Auto Warranty attachments/640819 § 310.4(b)(1)(v) https://portal.tracebacks.org"
+12076004668,+1 (207) 600-4668,Auto Warranty,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 08, 2022 Jan 03, 2022 2076004668 Auto Warranty attachments/625984 § 310.4(b)(1)(v) Social Security https://porta"
+12068295987,+1 (206) 829-5987,Administration Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 05, 2021 Jan 04, 2021 2068295987 Administration Imposter attachments/27488 § 310.4(b)(1)(v) https://portal.trace"
+16058585466,+1 (605) 858-5466,Auto Warranty,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Dec 01, 2021 Nov 12, 2021 6058585466 Auto Warranty attachments/560776 § 310.4(b)(1)(v) https://portal.tracebacks.org"
+17127598176,+1 (712) 759-8176,Auto Warranty,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Dec 01, 2021 Nov 12, 2021 7127598176 Auto Warranty attachments/560772 § 310.4(b)(1)(v) https://portal.tracebacks.org"
+14582378484,+1 (458) 237-8484,Auto Warranty,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Dec 01, 2021 Nov 12, 2021 4582378484 Auto Warranty attachments/560769 § 310.4(b)(1)(v) Social Security https://porta"
+19793019097,+1 (979) 301-9097,Administration Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 11, 2021 Jan 07, 2021 9793019097 Administration Imposter attachments/27689 § 310.4(b)(1)(v) Credit Card Interest"
+15125698562,+1 (512) 569-8562,Reduction,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 18, 2021 Oct 14, 2021 5125698562 Reduction attachments/520132 § 310.4(b)(1)(v) Credit Card Interest Rate https:/"
+12697209024,+1 (269) 720-9024,Reduction,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 18, 2021 Oct 14, 2021 2697209024 Reduction attachments/520130 § 310.4(b)(1)(v) Credit Card Interest Rate https:/"
+12604438159,+1 (260) 443-8159,Reduction,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 18, 2021 Oct 14, 2021 2604438159 Reduction attachments/520125 § 310.4(b)(1)(v) Page 2 of 4 Credit Card Interest"
+17608057267,+1 (760) 805-7267,Reduction,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 18, 2021 Oct 14, 2021 7608057267 Reduction attachments/520122 § 310.4(b)(1)(v) Credit Card Interest Rate https:/"
+17652673204,+1 (765) 267-3204,Reduction,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 18, 2021 Oct 14, 2021 7652673204 Reduction attachments/520121 § 310.4(b)(1)(v) Credit Card Interest Rate https:/"
+14074923012,+1 (407) 492-3012,Reduction,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 18, 2021 Oct 14, 2021 4074923012 Reduction attachments/520116 § 310.4(b)(1)(v) Credit Card Interest Rate https:/"
+17652435546,+1 (765) 243-5546,Reduction,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 18, 2021 Oct 14, 2021 7652435546 Reduction attachments/520113 § 310.4(b)(1)(v) Credit Card Interest Rate https:/"
+14127372214,+1 (412) 737-2214,Reduction,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 18, 2021 Oct 14, 2021 4127372214 Reduction attachments/520112 § 310.4(b)(1)(v) Credit Card Interest Rate https:/"
+15027419571,+1 (502) 741-9571,Reduction,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 18, 2021 Oct 14, 2021 5027419571 Reduction attachments/520107 § 310.4(b)(1)(v) Social Security https://portal.tr"
+12243508540,+1 (224) 350-8540,Student Loan Repayment,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Aug 19, 2021 Aug 16, 2021 2243508540 Student Loan Repayment attachments/375998 § 310.4(b)(1)(v) U.S. Customs and Bor"
+19706783897,+1 (970) 678-3897,Student Loan Repayment,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Aug 13, 2021 Aug 10, 2021 9706783897 Student Loan Repayment attachments/360172 § 310.4(b)(1)(v) https://portal.trace"
+13088334418,+1 (308) 833-4418,Student Loan Repayment,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jul 29, 2021 Jul 27, 2021 3088334418 Student Loan Repayment attachments/307198 § 310.4(b)(1)(v) Internal Revenue Ser"
+13028047255,+1 (302) 804-7255,Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Jul 19, 2021 Jul 15, 2021 3028047255 Imposter attachments/286405 § 310.4(b)(1)(v) https://portal.tracebacks.org/api/"
+19094361622,+1 (909) 436-1622,Student Loan Repayment,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jul 19, 2021 Jul 15, 2021 9094361622 Student Loan Repayment attachments/286370 § 310.4(b)(1)(v) Page 3 of 4 https://"
+19094401426,+1 (909) 440-1426,Student Loan Repayment,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"4 https://portal.tracebacks.org/api/public/ 16 C.F.R. Jul 19, 2021 Jul 15, 2021 9094401426 Student Loan Repayment attachments/286364 § 310.4(b)(1)(v) https://portal.trace"
+12547200371,+1 (254) 720-0371,Student Loan Repayment,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jul 19, 2021 Jul 16, 2021 2547200371 Student Loan Repayment attachments/286360 § 310.4(b)(1)(v) https://portal.trace"
+12295453260,+1 (229) 545-3260,COVID-19 Relief,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jul 13, 2021 Jul 12, 2021 2295453260 COVID-19 Relief attachments/274458 § 310.4(b)(1)(v) Social Security https://por"
+15016677260,+1 (501) 667-7260,Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Jun 15, 2021 Jun 14, 2021 5016677260 Imposter attachments/211195 § 310.4(b)(1)(v) Internal Revenue Service https://p"
+15025202285,+1 (502) 520-2285,Imposter,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Jun 15, 2021 Jun 14, 2021 5025202285 Imposter attachments/211187 § 310.4(b)(1)(v) Social Security https://portal.tra"
+12678341185,+1 (267) 834-1185,Auto Warranty,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Apr 14, 2021 Apr 07, 2021 2678341185 Auto Warranty attachments/93991 § 310.4(b)(1)(v) https://portal.tracebacks.org/"
+13173862184,+1 (317) 386-2184,Utility Rate Reduction,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Mar 25, 2021 Mar 23, 2021 3173862184 Utility Rate Reduction attachments/73729 § 310.4(b)(1)(v) https://portal.traceb"
+17043975559,+1 (704) 397-5559,Auto Warranty,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Mar 22, 2021 Mar 19, 2021 7043975559 Auto Warranty attachments/70587 § 310.4(b)(1)(v) https://portal.tracebacks.org/"
+18036721267,+1 (803) 672-1267,Auto Warranty,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Mar 17, 2021 Mar 16, 2021 8036721267 Auto Warranty attachments/68523 § 310.4(b)(1)(v) https://portal.tracebacks.org/"
+17788550773,+1 (778) 855-0773,Stay Safe Stay Home,1,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 28, 2021 Jan 28, 2021 7788550773 Stay Safe Stay Home attachments/29207 § 310.4(b)(1)(v) https://portal.traceback"
+18049439866,+1 (804) 943-9866,Authorized-Order-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,n https://portal.tracebacks.org/api/public/atta 16 C.F.R. 10/12/2023 10/11/2023 18049439866 Authorized-Order-P2 chments/1388325 § 310.4(b)(1)(v) https://portal.tracebacks.
+12174083391,+1 (217) 408-3391,Amazon-AuthorizeOrder-P3,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,1)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 9/7/2023 9/5/2023 12174083391 Amazon-AuthorizeOrder-P3 chments/1365824 § 310.4(b)(1)(v) https://portal.traceb
+17705964703,+1 (770) 596-4703,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,1)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 9/6/2023 9/5/2023 17705964703 Utility-Impers-P2 chments/1365680 § 310.4(b)(1)(v) https://portal.tracebacks.or
+17345504338,+1 (734) 550-4338,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,1)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 9/6/2023 9/5/2023 17345504338 Utility-Impers-P2 chments/1365678 § 310.4(b)(1)(v) https://portal.tracebacks.or
+13134775439,+1 (313) 477-5439,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,1)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 9/6/2023 9/5/2023 13134775439 Utility-Impers-P2 chments/1365672 § 310.4(b)(1)(v) 16 C.F.R. 8/28/2023 8/23/202
+12064154985,+1 (206) 415-4985,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 8/18/2023 8/17/2023 12064154985 Utility-Impers-P2 chments/1361751 § 310.4(b)(1)(v) https://portal.tracebacks.or
+17574247457,+1 (757) 424-7457,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 8/18/2023 8/17/2023 17574247457 Utility-Impers-P2 chments/1361747 § 310.4(b)(1)(v) https://portal.tracebacks.or
+17575267247,+1 (757) 526-7247,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 8/18/2023 8/17/2023 17575267247 Utility-Impers-P2 chments/1361745 § 310.4(b)(1)(v) https://portal.tracebacks.or
+15618428228,+1 (561) 842-8228,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 8/18/2023 8/17/2023 15618428228 Utility-Impers-P2 chments/1361739 § 310.4(b)(1)(v) https://portal.tracebacks.or
+15134765884,+1 (513) 476-5884,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 8/15/2023 8/12/2023 15134765884 Utility-Impers-P2 chments/1360305 § 310.4(b)(1)(v) https://portal.tracebacks.or
+12083882323,+1 (208) 388-2323,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 8/14/2023 8/12/2023 12083882323 Utility-Impers-P2 chments/1360311 § 310.4(b)(1)(v) https://portal.tracebacks.or
+18006722231,+1 (800) 672-2231,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 8/14/2023 8/12/2023 18006722231 Utility-Impers-P2 chments/1360309 § 310.4(b)(1)(v) https://portal.tracebacks.or
+18043445440,+1 (804) 344-5440,Utility-Impers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 8/14/2023 8/12/2023 18043445440 Utility-Impers-P2 chments/1360307 § 310.4(b)(1)(v) 16 C.F.R. 8/8/2023 7/28/2023
+18004321000,+1 (800) 432-1000,,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,Utility-Impers-P2 chments/1360307 § 310.4(b)(1)(v) 16 C.F.R. 8/8/2023 7/28/2023 18004321000 Financial-Impers-2 § 310.4(b)(1)(v) 16 C.F.R. 7/21/2023 7/8/2023 18008693557 Fi
+18005727173,+1 (800) 572-7173,Chinese-Exit-Entry,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,1)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 7/6/2023 7/3/2023 18005727173 Chinese-Exit-Entry chments/1338818 § 310.4(b)(1)(v) https://portal.tracebacks.o
+17705926608,+1 (770) 592-6608,Amazon-Various-P3,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 5/30/2023 5/27/2023 17705926608 Amazon-Various-P3 chments/1326261 § 310.4(b)(1)(v) https://portal.tracebacks.or
+12105222626,+1 (210) 522-2626,Amazon-Various-P3,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 5/24/2023 5/23/2023 12105222626 Amazon-Various-P3 chments/1323673 § 310.4(b)(1)(v) https://portal.tracebacks.or
+13096913653,+1 (309) 691-3653,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,1)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 5/3/2023 5/2/2023 13096913653 Utility-30MinDisconnect chments/1296721 § 310.4(b)(1)(v) https://portal.traceba
+12313861006,+1 (231) 386-1006,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 5/1/2023 4/28/2023 12313861006 Utility-30MinDisconnect chments/1294786 § 310.4(b)(1)(v) https://portal.traceba
+18136293717,+1 (813) 629-3717,CBP-GovtImpers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 4/25/2023 4/21/2023 8136293717 CBP-GovtImpers-P2 chments/1285663 § 310.4(b)(1)(v) 16 C.F.R. 4/3/2023 3/21/2023
+18009895006,+1 (800) 989-5006,,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,CBP-GovtImpers-P2 chments/1285663 § 310.4(b)(1)(v) 16 C.F.R. 4/3/2023 3/21/2023 8009895006 Chinese-PackageDelivery-P4 § 310.4(b)(1)(v) 16 C.F.R. 3/28/2023 3/27/2023 86989
+18698994872,+1 (869) 899-4872,,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,95006 Chinese-PackageDelivery-P4 § 310.4(b)(1)(v) 16 C.F.R. 3/28/2023 3/27/2023 8698994872 Verizon-Phishing § 310.4(b)(1)(v) 16 C.F.R. 3/24/2023 3/24/2023 8668994872 Veri
+17055329906,+1 (705) 532-9906,Financial-Impers-4,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/28/2023 2/27/2023 7055329906 Financial-Impers-4 chments/1246788 § 310.4(b)(1)(v) https://portal.tracebacks.o
+15798868397,+1 (579) 886-8397,Financial-Impers-4,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/28/2023 2/27/2023 5798868397 Financial-Impers-4 chments/1246782 § 310.4(b)(1)(v) https://portal.tracebacks.o
+15798868931,+1 (579) 886-8931,Financial-Impers-4,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/28/2023 2/24/2023 5798868931 Financial-Impers-4 chments/1246779 § 310.4(b)(1)(v) https://portal.tracebacks.o
+12163310163,+1 (216) 331-0163,CBP-GovtImpers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/24/2023 2/21/2023 2163310163 CBP-GovtImpers-P2 chments/1243234 § 310.4(b)(1)(v) https://portal.tracebacks.or
+12163310147,+1 (216) 331-0147,CBP-GovtImpers-P2,1,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/23/2023 2/21/2023 2163310147 CBP-GovtImpers-P2 chments/1243242 § 310.4(b)(1)(v) https://portal.tracebacks.or
+16465687381,+1 (646) 568-7381,Amazon-AuthorizeOrder t,1,1,0,no,pdf:pointofnoentry-telcastnetworkceasedesistletterfinaljms.pdf,ation https://portal2.tracebacks.org/api/public/a 16 C.F.R. 8/24/2022 8/22/2022 6465687381 Amazon-AuthorizeOrder ttachments/1006872 310.4(b)(1)(v) https://portal2.traceba
+19403498115,+1 (940) 349-8115,AutoWarrantyExtend t,1,1,0,no,pdf:pointofnoentry-telcastnetworkceasedesistletterfinaljms.pdf,(v) https://portal2.tracebacks.org/api/public/a 16 C.F.R. 11/16/2021 11/11/2021 9403498115 AutoWarrantyExtend ttachments/560748 310.4(b)(1)(v) https://portal2.tracebacks.
