file_name,language,transcript,case_details,case_pdf
audio-wav-16khz/90397_normalized.wav,en,"Since we have not gotten a response, we are giving you a final courtesy call before we close out your file. Press 2 to be removed and put on our do not call list. Press 1 to speak with someone about possibly extending or reinstating your car's warranty. Again, press 1 to speak with a warranty specialist. Call our 800 number at 833-304-1447. ",warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/516512_normalized.wav,en,"name for suspicious and fraudulent activities carried on using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for federal criminal offense. This is the final attempt to reach you. For more information press 1 and hold for the next available officer. Press 1 right now. ",cease-desist-letter-peerless-network-inc,pdf_files/pointofnoentry-peerlessceasedesistletterfinaljms.pdf
audio-wav-16khz/383705_normalized.wav,en,"The reason you have received this phone call from our department is to inform you that there is a legal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",cease-desist-letter-cherry-voice-inc,pdf_files/pointofnoentry-cherryvoiceceasedesistletterfinaljms.pdf
audio-wav-16khz/537334_normalized.wav,en,"of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement action filed on your Social Security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/520112_normalized.wav,en,your account before the next billing cycle. Congratulations on your excellent payment history. You now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process. ,warning-letter-rscom-ltd-0,pdf_files/pointofnoentry-rscomwarningletter.pdf
audio-wav-16khz/509616_normalized.wav,en,Security Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you. ,warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/638981_normalized.wav,en,"an order, order number ANZ284U49, placed for Apple iPhone 12 Pro using your Amazon account if you do not authorize this order and to refund your amount press 1 or press 2 to authorize this order. ",cease-desist-letter-ibasis-inc,pdf_files/pointofnoentry-ibasiscdletter.pdf
audio-wav-16khz/823638_normalized.wav,en,"authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",cease-desist-letter-great-choice-telecom-llc,pdf_files/pointofnoentry-greatchoicecdletter_0.pdf
audio-wav-16khz/838939_normalized.wav,en,"on your account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press one now. And to report, please press two. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1246811_normalized.wav,en,"Hi, this is Alex from Bank of America calling about your existing credit card Bank of America offering 0% interest rate on your existing credit card to check your eligibility. Press 1 now. And if you don't respond, Bank of America will cancel this promotion. So please press 1 now to talk to representative. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1246817_normalized.wav,en,"Hi, this is Alex from Bank of America calling about your existing credit card Bank of America offering 0% interest rate on your existing credit card to check your eligibility. Press 1 now. And if you don't respond, Bank of America will cancel this promotion. So please press 1 now to talk to representative. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1359535_normalized.wav,zh,"重要通知书,尚未领取,查询请按3。 中国领事馆提醒您, 您有一份重要通知书,尚未领取,查询请按3。 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1367103_normalized.wav,en,"The Chinese consulate reminds you that you have an important notice and have not received it. Please contact us as soon as possible. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1249398_normalized.wav,en,"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representative, please press 1. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1361066_normalized.wav,en,"The Chinese consulate reminds you that you have an important notice and have not received it. Please contact us as soon as possible. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1359533_normalized.wav,en,"The Chinese consulate reminds you that you have an important notice and have not received it. Please contact us as soon as possible. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1239946_normalized.wav,en,"payment of $469 for your recent purchase. So if you want to cancel the payment and want to talk our customer service please press 1. I repeat press 1 to connect ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/643799_normalized.wav,en,"phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/694447_normalized.wav,en,"So, when you get this message, kindly press 1 to discuss with available officer. The reason you have received this phone call from our department is to inform you that there's a legal enforcement actions filed on your name for fraudulent activities. So, when you get this message, kindly press 1 to discuss with available officer. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/604159_normalized.wav,en,"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/624223_normalized.wav,en,"This is a confirmation call from Amazon regarding a recent login and purchase of Xbox worth $528 from Delphi Drive, Franklinville, New Jersey. If you want to confirm this order, press 1 or for more further queries, press 2. Thank you for your response. You will be shortly getting connected with one of our fraudulent Amazon customer expertise. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1239938_normalized.wav,en,"This call is to inform you that you have been charged for the payment of $469 for your recent purchase. So if you want to cancel the payment and want to talk our customer service please press 1. I repeat press 1 to connect. Goodbye. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1310846_normalized.wav,en,"This call is from Amazon, unauthorized purchase of MacBook Pro and Apple Airpods have been ordered from your Amazon account. To cancel your order or to connect to our Amazon customer support representatives, kindly please press 1 or call back on the number. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1367101_normalized.wav,zh,"查詢請按3 中國領事館提醒您 您有一份重要通知書 尚未領取 查詢請按3 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1268949_normalized.wav,en,"that your recent application to open a business account with Wells Fargo is on hold due to suspicious activities. If you did not apply to open a business account with us, then press 1 and speak with one of our representatives to report identity theft. But if you applied for it, then you are required to visit one of our nearest branches to complete the verification. I repeat, press 1 if you did not apply for it. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1037785_normalized.wav,en,"Hello. You have been contacted from Amazon. This call is in regard to authorize a payment of $299. We would like you to inform that there has been an order place for an Apple iPhone 11 Pro using your account. If you do not authorize, then press 1 to speak our representative or press 2 to authorize. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/838937_normalized.wav,en,"Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1359539_normalized.wav,zh,"稍微领取,查询请按3 中国领事馆提醒您,您有一份重要通知书,稍微领取,查询请按3 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1239940_normalized.wav,en,"to inform you that you have been charged for the payment of $469 for your recent purchase. So if you want to cancel the payment and want to talk our customer service please press 1. I repeat press 1 to connect to the customer service to continue with the Purchase Simply Hangup. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1359531_normalized.wav,zh,"中国领事馆提醒您, 您有一份重要通知书, 尚未领取, 查询请按3。 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/707400_normalized.wav,en,"or Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1361072_normalized.wav,zh,"您有一份重要通知书,稍微领取,查询请按3。 中国领事馆提醒您, 您有一份重要通知书,稍微领取,查询请按3。 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1246668_normalized.wav,en,"purchase. So if you want to cancel the payment and want to talk our customer service please press 1. I repeat press 1 to connect to the customer service. To continue with the purchase simply hang up. Thank you. Hello. This call is to inform you that you have been charged for the payment of $469 for your recent purchase. So if you want to cancel the payment and want to talk our customer service please press 1. I repeat press 1 to connect to the customer service. To continue with the purchase simply hang up. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1356832_normalized.wav,en,"Hi, this is Sarah from Capital One Bank calling about your existing credit card Capital One Bank offering 0% interest rate on your existing credit card to check your eligibility. Press 1 now. And if you don't respond, Capital One Bank will cancel this promotion. So please press 1 now to talk to representative. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1239951_normalized.wav,en,"in charge for the payment of $469 for your recent purchase. So if you want to cancel the payment and want to talk our customer service, please press 1. I repeat, press 1 to connect to the customer service to continue with the purchase simply hang up. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1239948_normalized.wav,en,"that you have been charged for the payment of $469 for your recent purchase. So if you want to cancel the payment and want to talk our customer service, please press 1. I repeat, press 1 to connect to the customer service. To continue with the purchase, simply hang up. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1361911_normalized.wav,en,"Hello, this is a confirmation call for the order placed under your name, so to find out more information, please press 1 or you can give us a call back. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/683952_normalized.wav,en,"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1353154_normalized.wav,en,"Hello, this call is from Amazon. We have gone through your account, and we found that your Amazon account has been used for shopping purpose, as we can see multiple orders placed from your Amazon account. Now, to confirm your order, press 2, or press 1 to talk to our representative. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1361613_normalized.wav,en,"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1361074_normalized.wav,zh,"中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/638980_normalized.wav,en,"We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/683944_normalized.wav,en,"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1246813_normalized.wav,en,"Hi, this is Alex from Bank of America calling about your existing credit card Bank of America offering 0% interest rate on your existing credit card to check your eligibility. Press 1 now. And if you don't respond, Bank of America will cancel this promotion. So please press 1 now to talk to representative. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/952441_normalized.wav,zh,"Hello,这里是UPS国际快递,您有一份国际快递即将退回,如有疑问请按9,请按9由客服人员为您服务。 Hello,这里是UPS国际快递,您有一份国际快递即将退回,如有疑问请按9,请按9由客服人员为您服务。 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1366439_normalized.wav,zh,"Hello, AT&T, because your mobile phone number has been used abnormally, your number will be deactivated after 2 hours. For inquiries, press 2 for English, press 3 for Chinese. 你好,AT&T,因为你手机门号出现异常使用,两小时后将会评估你的号码,如需查询。 英文按2,中文按3,由人工为你服务。 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1359529_normalized.wav,en,"The Chinese consulate reminds you that you have an important notice and have not received it. Please contact us as soon as possible. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/707398_normalized.wav,en,"you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/280180_normalized.wav,en,"Hello, this call is from Department of Federal Reserve System. The reason of this particular phone call is we are going to suspend your bank account, because we have a found some suspicious activity so, if you want to know about this case just, press 1 and talk to an officer regarding this case. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1246815_normalized.wav,en,"Hi, this is Alex from Bank of America calling about your existing credit card Bank of America offering 0% interest rate on your existing credit card to check your eligibility. Press 1 now. And if you don't respond, Bank of America will cancel this promotion. So please press 1 now to talk to representative. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1366713_normalized.wav,zh,"Hello, AT&T, because your mobile phone number has been used abnormally, your number will be deactivated after 2 hours. For inquiries, press 2 for English, press 3 for Chinese. 你好,AT&T,因为你手机门号出现异常使用,两小时后将会评估你的号码,如需查询,英文按2,中文按3,由人工为你服务。 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1359537_normalized.wav,zh,"中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1361068_normalized.wav,en,"The Chinese consulate reminds you that you have an important notice and have not received it. Please contact us as soon as possible. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1366445_normalized.wav,zh,"你好,AT&T,因为您的手机电话号码已被使用,您的电话号码将在两个小时后被关机。 在调查时,按2,在英文时,按3,在中文时。 你好,AT&T,因为您手机门号出现异常使用,两小时后将会评估您的号码。 如需查询,英文按2,中文按3,由人工为您服务。 请不吝点赞,订阅,转发、打赏支持明镜与点点栏目 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1037794_normalized.wav,en,"Hello. You have been contacted from Amazon. This call is in regard to authorize a payment of $299. We would like you to inform that there has been an order place for an Apple iPhone 11 Pro using your account. If you do not authorize, then press 1 to speak our representative or press 2 to authorize. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1361070_normalized.wav,zh,"中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1018540_normalized.wav,en,"This is the notifications department from your electric company service provider. You have an automatic utility outage within the next 30 to 45 minutes due to past view balance on your account. If you find this to be an error or would like to stop the interruption, please press 1 to speak with the billing department, otherwise please press 2 to speak with the disconnection department. Thank you for choosing our services. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1667835490.369948_in_Acrobat_Communications_Robocall__CCIRR-P3FinancialImpers_normalized.wav,en,"Hi, this is Alex from Bank of America calling about your existing credit card Bank of America offering 0% interest rate on your existing credit card to check your eligibility. Press 1 now. And if you don't respond, Bank of America will cancel this promotion. So please press 1 now to talk to representative. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/s6diZGlyX3hkbWRpcjp0b21jYXQxMzM1OjE2Nzc1MTUyOTcyODlv2phJ84.gen_Acrobat_Communications_Robocall__Recent-Purchase_normalized.wav,en,"purchase. So if you want to cancel the payment and want to talk our customer service please press 1. I repeat press 1 to connect to the customer service. To continue with the purchase simply hang up. Thank you. Hello. This call is to inform you that you have been charged for the payment of $469 for your recent purchase. So if you want to cancel the payment and want to talk our customer service please press 1. I repeat press 1 to connect to the customer service. To continue with the purchase simply hang up. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1692293303.78620_in_Acrobat_Communications_Robocall__Authorized-Order_normalized.wav,en,"Hello, this is a confirmation call for the order placed under your name, so to find out more information, please press 1 or you can give us a call back. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1194027_left.wav,en,"Hi, this call is from Amazon. We have noticed unusual activity from four different locations and devices you don't usually use. Four transaction of $748.49 for iPhone 11 Pro has been processed. And the order will be delivered in next 24 hours. A total amount of $2,993.96 will be deducted from your account soon. Was this you? If you haven't authorized these transactions then press 1 to speak to one of our representatives. Thank you. Goodbye. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/28736_normalized.wav,en,"Hi, this is Officer Bella Watson calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there's legal enforcement actions filed on your social security number for fraudulent activities. So when you get this message, kindly call back at the earliest possible on our number before we begin with the legal proceedings, that is, 2-2-8-5-9-1-8-6-9-1, I repeat, 2-2-8-5-9-1-8-6-9-1. Thank you and have a nice day. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1194029_left.wav,en,"Hi, this call is from Amazon. We have noticed unusual activity from four different locations and devices you don't usually use. Four transaction of $748.49 for iPhone 11 Pro has been processed. And the order will be delivered in next 24 hours. A total amount of $2,993.96 will be deducted from your account soon. Was this you? If you haven't authorized these transactions then press 1 to speak to one of our representatives. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1222028_normalized.wav,en,"Fargo is on hold due to suspicious activities. If you did not apply to open a business account with us, then press 1 and speak with one of our representatives to record identity theft. But if you applied for it, then you are required to visit one of our nearest branches to complete the verification. I repeat, press 1 if you did not apply for it. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/28872_normalized.wav,en,"Department of Social Security Administration, the reason you have received this phone call from our department is to inform you that there's a legal enforcement action held on your social security number for fraudulent activities. So when you get this message, kindly call back at the earliest possible on our number before we begin with the legal proceedings, that is 303-529-5186. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1244197_left.wav,en,"Hello, this call is to inform you that a pre-authorized order has been placed on your name. To authorize the order or to talk to our representatives, please press 1 and stay on the line. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1222033_normalized.wav,en,"Fargo is on hold due to suspicious activities. If you did not apply to open a business account with us, then press 1 and speak with one of our representatives to record identity theft. But if you applied for it, then you are required to visit one of our nearest branches to complete the verification. I repeat, press 1 if you did not apply for it. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1222026_normalized.wav,en,"Fargo is on hold due to suspicious activities. If you did not apply to open a business account with us, then press 1 and speak with one of our representatives to record identity theft. But if you applied for it, then you are required to visit one of our nearest branches to complete the verification. I repeat, press 1 if you did not apply for it. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1074513_normalized.wav,en,"Hi there, this is an automated call from Wells Fargo Bank to inform you that your re-application to open a business account with Wells Fargo is on hold due to suspicious activities. If you did not apply to open a business account with us, then press 1 and speak with one of our representatives to record identity theft. But if you applied for it, then you are required to visit one of our nearest branches to complete the verification. I repeat, press 1 if you did not apply for it. Thank you. ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1339640_left.wav,zh,"中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1351659_left.wav,zh,"中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 中国领事馆提醒您,您有一份重要通知书,尚未领取,查询请按3。 ",cease-desist-letter-acrobat-communications-inc,pdf_files/pointofnoentry-acrobatceasedesistletter.pdf
audio-wav-16khz/1348042_normalized.wav,en,"This is Ms. Harper. I was trying to reach you regarding an important matter of reviewing the supply charges for your Penelope Electric statement. Please return my call at 724-442-8041. Again that number is 724-442-8041. And please have a statement available to review. Your reference number is P120. I'll speak to you soon. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/550692_normalized.wav,en,"a disconnection of service today within 30 minutes. Due to non-payment on the account, please press one to speak with a representative. Thank you. Greetings. This is an automated message from the Disconnection Department of DeLarva Power Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes. Due to non-payment on the account, please press one to speak with a representative. Thank you. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1357912_normalized.wav,en,"A pre-authorized purchase of an Apple Malibu AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1366441_normalized.wav,zh,"Hello, AT&T, because your mobile phone number has been used abnormally, your number will be deactivated after 2 hours. For inquiries, press 2. For English, press 3. For Chinese. 你好,AT&T,因为你手机门号出现异常使用,两小时后将会评估你的号码,如需查询。 英文按2,中文按3,由人工为你服务。 ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1348034_normalized.wav,en,"This is Ms. Morgan. I was trying to reach you regarding an important matter of reviewing the supply charges for your Pinolec electric statement. Please return my call at 724-442-8039. Again that number is 724-442-8039. And please have a statement available to review. Your reference number is P190. I'll see you soon. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1365552_normalized.wav,en,"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representative, please press 1. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1366381_normalized.wav,en,"Hello, this is an important call from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $1279.99 on your default card saved on Amazon.com. If you have not made any such transaction, then please press 1 to cancel your order. Else if you have made this purchase on Amazon.com and recognize it, then please press 2 to confirm your order. Or to talk to our customer care, please press 3. To repeat this message, please press 4. Thank you. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1365168_normalized.wav,en,"Hello, this is an important call from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $1,279.99 on your default card saved on Amazon.com. If you have not made any such transaction, then please press 1 to cancel your order. Else if you have made this purchase on Amazon.com and recognize it, then please press 2 to confirm your order. Or to talk to our customer care, please press 3. To repeat this message, please press 4. Thank you. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1031581_normalized.wav,en,"Power and Light, you have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. Again, this is the Notifications Department with Jersey Central Power and Light. You have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
audio-wav-16khz/1348030_normalized.wav,en,"This is Ms. Harper. I was trying to reach you regarding an important matter of reviewing the supply charges for your Pinolec electric statement. Please return my call at 724-442-8041. Again, that number is 724-442-8041. And please have a statement available to review. Your reference number is P120. I'll speak to you soon. ",cease-desist-letter-bandwidth-inc,pdf_files/pointofnoentry-bandwidthceasedesistletter.pdf
